"","id","agencyID","Name.en","Name.lt","Description.en","Description.lt","version","uri","urn","isExternalReference","isFinal","validFrom","validTo","dsdRef"
"1965","S5R044_M7060303_1","LSD","S5R044 - Tonne-kilometres by inland waterways","S5R044 - Kroviniø apyvarta vidaus vandenø transportu","Total (1995 - 2018) (Was renewed: 2019-02-22)","Suminis (1995 - 2018) (Atnaujinta: 2019-02-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R044_M7060303_1(1.0)",FALSE,FALSE,NA,NA,"M7060303_1"
"1966","S5R045_M7010301_1","LSD","S5R045 - Tonne-kilometres by all modes of transport","S5R045 - Kroviniø apyvarta visø rûðiø transportu","Modes of transport (1995 - 2017) (Was renewed: 2018-08-22)","Transporto rûðis (1995 - 2017) (Atnaujinta: 2018-08-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R045_M7010301_1(1.0)",FALSE,FALSE,NA,NA,"M7010301_1"
"1967","S5R045_M7010201_1","LSD","S5R045 - Tonne-kilometres by all modes of transport","S5R045 - Kroviniø apyvarta visø rûðiø transportu","Modes of transport (2000K1 - 2018K4) (Was renewed: 2019-03-20)","Transporto rûðis (2000K1 - 2018K4) (Atnaujinta: 2019-03-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R045_M7010201_1(1.0)",FALSE,FALSE,NA,NA,"M7010201_1"
"1968","S5R046_M7070102_2","LSD","S5R046 - Goods and mail tonne-kilometres by air","S5R046 - Kroviniø ir paðto apyvarta oro transportu","Total (2004M01 - 2019M04) (Was renewed: 2019-05-22)","Suminis (2004M01 - 2019M04) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R046_M7070102_2(1.0)",FALSE,FALSE,NA,NA,"M7070102_2"
"1969","S5R046_M7070202_2","LSD","S5R046 - Goods and mail tonne-kilometres by air","S5R046 - Kroviniø ir paðto apyvarta oro transportu","Kind of transport (2000K1 - 2019K1) (Was renewed: 2019-05-22)","Veþimo rûðis (2000K1 - 2019K1) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R046_M7070202_2(1.0)",FALSE,FALSE,NA,NA,"M7070202_2"
"1970","S5R046_M7070303_2","LSD","S5R046 - Goods and mail tonne-kilometres by air","S5R046 - Kroviniø ir paðto apyvarta oro transportu","Kind of transport (1995 - 2018) (Was renewed: 2018-07-11)","Veþimo rûðis (1995 - 2018) (Atnaujinta: 2018-07-11)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R046_M7070303_2(1.0)",FALSE,FALSE,NA,NA,"M7070303_2"
"1971","S5R047_M7070102_1","LSD","S5R047 - Goods and mail transport by air","S5R047 - Kroviniø ir paðto veþimas oro transportu","Total (2004M01 - 2019M04) (Was renewed: 2019-05-22)","Suminis (2004M01 - 2019M04) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R047_M7070102_1(1.0)",FALSE,FALSE,NA,NA,"M7070102_1"
"1972","S5R047_M7070202_1","LSD","S5R047 - Goods and mail transport by air","S5R047 - Kroviniø ir paðto veþimas oro transportu","Kind of transport (2000K1 - 2019K1) (Was renewed: 2019-05-22)","Veþimo rûðis (2000K1 - 2019K1) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R047_M7070202_1(1.0)",FALSE,FALSE,NA,NA,"M7070202_1"
"1973","S5R047_M7070303_1","LSD","S5R047 - Goods and mail transport by air","S5R047 - Kroviniø ir paðto veþimas oro transportu","Kind of transport (1995 - 2018) (Was renewed: 2019-01-22)","Veþimo rûðis (1995 - 2018) (Atnaujinta: 2019-01-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R047_M7070303_1(1.0)",FALSE,FALSE,NA,NA,"M7070303_1"
"1974","S5R048_M7020101_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Type of traffic (2004M01 - 2019M04) (Was renewed: 2019-05-22)","Veþimo rûðis (2004M01 - 2019M04) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020101_1(1.0)",FALSE,FALSE,NA,NA,"M7020101_1"
"1975","S5R048_M7020201_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Type of traffic (1996K1 - 2019K1) (Was renewed: 2019-04-19)","Veþimo rûðis (1996K1 - 2019K1) (Atnaujinta: 2019-04-19)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020201_1(1.0)",FALSE,FALSE,NA,NA,"M7020201_1"
"1976","S5R048_M7020203_2","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Dangerous goods classification | Type of traffic (2005K1 - 2019K1) (Was renewed: 2019-05-22)","Pavojingø kroviniø klasifikacija | Veþimo rûðis (2005K1 - 2019K1) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020203_2(1.0)",FALSE,FALSE,NA,NA,"M7020203_2"
"1977","S5R048_M7020205_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Standard goods classification for transport statistics (NST 2007)  | Type of traffic (2008K1 - 2019K1) (Was renewed: 2019-05-22)","Standartinis transporto statistikos kroviniø klasifikatorius (NST 2007) | Veþimo rûðis (2008K1 - 2019K1) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020205_1(1.0)",FALSE,FALSE,NA,NA,"M7020205_1"
"1978","S5R048_M7020206_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Country of unloading (2005K1 - 2019K1) (Was renewed: 2019-05-22)","Iðkrovimo ðalis (2005K1 - 2019K1) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020206_1(1.0)",FALSE,FALSE,NA,NA,"M7020206_1"
"1979","S5R048_M7020207_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Country of loading (2005K1 - 2019K1) (Was renewed: 2019-05-22)","Pakrovimo ðalis (2005K1 - 2019K1) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020207_1(1.0)",FALSE,FALSE,NA,NA,"M7020207_1"
"1980","S5R048_M7020304_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Type of traffic (1990 - 2018) (Was renewed: 2019-01-22)","Veþimo rûðis (1990 - 2018) (Atnaujinta: 2019-01-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020304_1(1.0)",FALSE,FALSE,NA,NA,"M7020304_1"
"1981","S5R048_M7020305_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Standard Goods Classification for Transport Statistics (NST/R) | Type of traffic (2005 - 2007) (Not be renewed)","Standartinë transporto statistikos kroviniø nomenklatûra (NST/R) | Veþimo rûðis (2005 - 2007) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020305_1(1.0)",FALSE,FALSE,NA,NA,"M7020305_1"
"1982","S5R048_M7020306_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Dangerous goods classification | Type of traffic (2005 - 2017) (Was renewed: 2018-06-21)","Pavojingø kroviniø klasifikacija | Veþimo rûðis (2005 - 2017) (Atnaujinta: 2018-06-21)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020306_1(1.0)",FALSE,FALSE,NA,NA,"M7020306_1"
"1983","S5R048_M7020308_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Country of unloading (2004 - 2017) (Was renewed: 2018-06-21)","Iðkrovimo ðalis (2004 - 2017) (Atnaujinta: 2018-06-21)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020308_1(1.0)",FALSE,FALSE,NA,NA,"M7020308_1"
"1984","S5R048_M7020309_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Country of loading (2004 - 2017) (Was renewed: 2018-06-21)","Pakrovimo ðalis (2004 - 2017) (Atnaujinta: 2018-06-21)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020309_1(1.0)",FALSE,FALSE,NA,NA,"M7020309_1"
"1985","S5R048_M7020314_1","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Standard goods classification for transport statistics (NST 2007)  | Type of traffic (2008 - 2017) (Was renewed: 2018-06-21)","Standartinis transporto statistikos kroviniø klasifikatorius (NST 2007) | Veþimo rûðis (2008 - 2017) (Atnaujinta: 2018-06-21)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020314_1(1.0)",FALSE,FALSE,NA,NA,"M7020314_1"
"1986","S5R048_M7020317_2","LSD","S5R048 - Goods transport by rail","S5R048 - Kroviniø veþimas geleþinkeliø transportu","Transit by loading countries | Transit by unloading countries (2011 - 2017) (Was renewed: 2018-06-21)","Tranzitas pagal iðkrovimo ðalis | Tranzitas pagal pakrovimo ðalis (2011 - 2017) (Atnaujinta: 2018-06-21)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R048_M7020317_2(1.0)",FALSE,FALSE,NA,NA,"M7020317_2"
"1987","S5R049_M7050201","LSD","S5R049 - Goods transport by sea","S5R049 - Kroviniø veþimas jûrø transportu","Type of traffic (1996K1 - 2019K1) (Was renewed: 2019-05-22)","Veþimo rûðis (1996K1 - 2019K1) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R049_M7050201(1.0)",FALSE,FALSE,NA,NA,"M7050201"
"1988","S5R049_M7050302","LSD","S5R049 - Goods transport by sea","S5R049 - Kroviniø veþimas jûrø transportu","Type of traffic (1995 - 2017) (Was renewed: 2018-07-11)","Veþimo rûðis (1995 - 2017) (Atnaujinta: 2018-07-11)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R049_M7050302(1.0)",FALSE,FALSE,NA,NA,"M7050302"
"1989","S5R051_M7030317","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","County of loading | County of unloading (2004 - 2018) (Was renewed: 2019-05-22)","Iðkrovimo apskritis | Pakrovimo apskritis (2004 - 2018) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030317(1.0)",FALSE,FALSE,NA,NA,"M7030317"
"1990","S5R051_M7030201_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Payoff | Type of carriage (1999K1 - 2018K4) (Was renewed: 2019-05-08)","Atsiskaitymo bûdas | Veþimo rûðis (1999K1 - 2018K4) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030201_1(1.0)",FALSE,FALSE,NA,NA,"M7030201_1"
"1991","S5R051_M7030204_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Standard goods classification for transport statistics (NST 2007)  | Type of carriage (2008K1 - 2018K4) (Was renewed: 2019-03-20)","Standartinis transporto statistikos kroviniø klasifikatorius (NST 2007) | Veþimo rûðis (2008K1 - 2018K4) (Atnaujinta: 2019-03-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030204_1(1.0)",FALSE,FALSE,NA,NA,"M7030204_1"
"1992","S5R051_M7030205_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Country of unloading (2002K1 - 2018K4) (Was renewed: 2019-05-08)","Iðkrovimo ðalis (2002K1 - 2018K4) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030205_1(1.0)",FALSE,FALSE,NA,NA,"M7030205_1"
"1993","S5R051_M7030206_2","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Country of loading (2002K1 - 2018K4) (Was renewed: 2019-03-28)","Pakrovimo ðalis (2002K1 - 2018K4) (Atnaujinta: 2019-03-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030206_2(1.0)",FALSE,FALSE,NA,NA,"M7030206_2"
"1994","S5R051_M7030207_2","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Economic activity (NACE Rev. 2) | Type of carriage (2000K1 - 2018K4) (Was renewed: 2019-03-20)","Ekonominës veiklos rûðis | Veþimo rûðis (2000K1 - 2018K4) (Atnaujinta: 2019-03-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030207_2(1.0)",FALSE,FALSE,NA,NA,"M7030207_2"
"1995","S5R051_M7030210_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Dangerous goods classification (2012K1 - 2018K4) (Was renewed: 2019-03-20)","Pavojingø kroviniø klasifikacija (2012K1 - 2018K4) (Atnaujinta: 2019-03-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030210_1(1.0)",FALSE,FALSE,NA,NA,"M7030210_1"
"1996","S5R051_M7030311_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Payoff | Type of carriage (1995 - 2018) (Was renewed: 2019-03-20)","Atsiskaitymo bûdas | Veþimo rûðis (1995 - 2018) (Atnaujinta: 2019-03-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030311_1(1.0)",FALSE,FALSE,NA,NA,"M7030311_1"
"1997","S5R051_M7030314_2","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Dangerous goods classification | Type of carriage (2003 - 2018) (Was renewed: 2019-05-08)","Pavojingø kroviniø klasifikacija | Veþimo rûðis (2003 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030314_2(1.0)",FALSE,FALSE,NA,NA,"M7030314_2"
"1998","S5R051_M7030315_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Country of unloading (2000 - 2018) (Was renewed: 2019-05-08)","Iðkrovimo ðalis (2000 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030315_1(1.0)",FALSE,FALSE,NA,NA,"M7030315_1"
"1999","S5R051_M7030316_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Country of loading (1995 - 2018) (Was renewed: 2019-05-08)","Pakrovimo ðalis (1995 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030316_1(1.0)",FALSE,FALSE,NA,NA,"M7030316_1"
"2000","S5R051_M7030326_2","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Standard goods classification for transport statistics (NST 2007)  | Type of carriage (2008 - 2018) (Was renewed: 2019-05-08)","Standartinis transporto statistikos kroviniø klasifikatorius (NST 2007) | Veþimo rûðis (2008 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030326_2(1.0)",FALSE,FALSE,NA,NA,"M7030326_2"
"2001","S5R051_M7030333_2","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Length of carriage | Standard goods classification for transport statistics (NST 2007)  (2008 - 2018) (Was renewed: 2019-05-08)","Atstumas | Standartinis transporto statistikos kroviniø klasifikatorius (NST 2007) (2008 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030333_2(1.0)",FALSE,FALSE,NA,NA,"M7030333_2"
"2002","S5R051_M7030337_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","County of loading | Country of unloading (2011 - 2018) (Was renewed: 2019-05-22)","Iðkrovimo ðalis | Pakrovimo apskritis (2011 - 2018) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030337_1(1.0)",FALSE,FALSE,NA,NA,"M7030337_1"
"2003","S5R051_M7030338_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","County of unloading | Country of loading (2011 - 2018) (Was renewed: 2019-05-22)","Iðkrovimo apskritis | Pakrovimo ðalis (2011 - 2018) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030338_1(1.0)",FALSE,FALSE,NA,NA,"M7030338_1"
"2004","S5R051_M7030339_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Load capacity | Type of carriage (2008 - 2018) (Was renewed: 2019-05-08)","Keliamoji galia | Veþimo rûðis (2008 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030339_1(1.0)",FALSE,FALSE,NA,NA,"M7030339_1"
"2005","S5R051_M7030340_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Body type | Type of carriage (2008 - 2018) (Was renewed: 2019-05-08)","Këbulo konstrukcija | Veþimo rûðis (2008 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030340_1(1.0)",FALSE,FALSE,NA,NA,"M7030340_1"
"2006","S5R051_M7030342_1","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Economic activity (NACE Rev. 2) | Type of carriage (2008 - 2018) (Was renewed: 2019-05-08)","Ekonominës veiklos rûðis | Veþimo rûðis (2008 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030342_1(1.0)",FALSE,FALSE,NA,NA,"M7030342_1"
"2007","S5R051_M7030343","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Country of unloading | Standard goods classification for transport statistics (NST 2007)  (2012 - 2018) (Was renewed: 2019-05-08)","Iðkrovimo ðalis | Standartinis transporto statistikos kroviniø klasifikatorius (NST 2007) (2012 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030343(1.0)",FALSE,FALSE,NA,NA,"M7030343"
"2008","S5R051_M7030344","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Country of loading | Standard goods classification for transport statistics (NST 2007)  (2012 - 2018) (Was renewed: 2019-05-08)","Pakrovimo ðalis | Standartinis transporto statistikos kroviniø klasifikatorius (NST 2007) (2012 - 2018) (Atnaujinta: 2019-05-08)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030344(1.0)",FALSE,FALSE,NA,NA,"M7030344"
"2009","S5R051_M7030316_4","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Country of loading (2012 - 2015) (Not be renewed)","Pakrovimo ðalis (2012 - 2015) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030316_4(1.0)",FALSE,FALSE,NA,NA,"M7030316_4"
"2010","S5R051_M7030316_5","LSD","S5R051 - Goods transport by road","S5R051 - Kroviniø veþimas keliø transportu","Road vehicles registered in the country | Transit (2016 - 2017) (Was renewed: 2019-03-20)","Transporto priemonës registracijos ðalys | Tranzitas (2016 - 2017) (Atnaujinta: 2019-03-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R051_M7030316_5(1.0)",FALSE,FALSE,NA,NA,"M7030316_5"
"2011","S5R052_M7060101_4","LSD","S5R052 - Goods transport by inland waterways","S5R052 - Kroviniø veþimas vidaus vandenø transportu","Total (2004M01 - 2011M12) (Not be renewed)","Suminis (2004M01 - 2011M12) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R052_M7060101_4(1.0)",FALSE,FALSE,NA,NA,"M7060101_4"
"2012","S5R052_M7060201_4","LSD","S5R052 - Goods transport by inland waterways","S5R052 - Kroviniø veþimas vidaus vandenø transportu","Total (1996K1 - 2019K1) (Was renewed: 2019-05-22)","Suminis (1996K1 - 2019K1) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R052_M7060201_4(1.0)",FALSE,FALSE,NA,NA,"M7060201_4"
"2013","S5R052_M7060303_4","LSD","S5R052 - Goods transport by inland waterways","S5R052 - Kroviniø veþimas vidaus vandenø transportu","Total (1995 - 2018) (Was renewed: 2019-02-22)","Suminis (1995 - 2018) (Atnaujinta: 2019-02-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R052_M7060303_4(1.0)",FALSE,FALSE,NA,NA,"M7060303_4"
"2014","S5R053_M7050309_1","LSD","S5R053 - Number of arrivals of vessels at seaports","S5R053 - Laivø, atplaukusiø á  jûrø uostus, skaièius","Flag of country (2000 - 2017) (Was renewed: 2018-07-11)","Laivo valstybinë vëliava (2000 - 2017) (Atnaujinta: 2018-07-11)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R053_M7050309_1(1.0)",FALSE,FALSE,NA,NA,"M7050309_1"
"2015","S5R053_M7050318_1","LSD","S5R053 - Number of arrivals of vessels at seaports","S5R053 - Laivø, atplaukusiø á  jûrø uostus, skaièius","Type of vessel (2005 - 2017) (Was renewed: 2018-11-05)","Laivo tipas (2005 - 2017) (Atnaujinta: 2018-11-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R053_M7050318_1(1.0)",FALSE,FALSE,NA,NA,"M7050318_1"
"2016","S5R054_M7050309_2","LSD","S5R054 - Gross tonnage of arrivals of vessels at seaports","S5R054 - Laivø, atplaukusiø á jûrø uostus, bendroji talpa","Flag of country (2000 - 2017) (Was renewed: 2018-07-11)","Laivo valstybinë vëliava (2000 - 2017) (Atnaujinta: 2018-07-11)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R054_M7050309_2(1.0)",FALSE,FALSE,NA,NA,"M7050309_2"
"2017","S5R054_M7050318_2","LSD","S5R054 - Gross tonnage of arrivals of vessels at seaports","S5R054 - Laivø, atplaukusiø á jûrø uostus, bendroji talpa","Type of vessel (2005 - 2017) (Was renewed: 2018-11-05)","Laivo tipas (2005 - 2017) (Atnaujinta: 2018-11-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R054_M7050318_2(1.0)",FALSE,FALSE,NA,NA,"M7050318_2"
